Fecha,Hora,Sector,Mp10,Mp2_5,Humedad,Temperatura
25-06-2019,6:44:33,amanecer,26,23,,
25-06-2019,6:44:33,amanecer,31,29,,
25-06-2019,6:44:37,pedro valdivia,15,12,,
25-06-2019,6:47:29,santa rosa,36,27,,
25-06-2019,6:49:22,centro,,,99.9,5.2
25-06-2019,6:49:33,centro,16,15,,
25-06-2019,6:49:33,centro,23,20,,
25-06-2019,6:49:44,centro,14,13,,
25-06-2019,6:50:47,universidad,12,11,9.650.001,6.2
25-06-2019,6:52:46,pueblo nuevo,,,78.8,5.3
25-06-2019,6:52:57,pueblo nuevo,33,30,,
25-06-2019,6:53:09,pueblo nuevo,30,30,,
25-06-2019,6:53:21,santa rosa,,,99.9,3.6
25-06-2019,6:53:33,santa rosa,31,29,,
25-06-2019,6:54:15,pedro valdivia,,,99.9,5.3
25-06-2019,6:54:21,amanecer,,,91.2,6.0
25-06-2019,6:54:25,pedro valdivia,8,8,,
25-06-2019,6:54:26,pedro valdivia,12,11,,
25-06-2019,6:54:33,amanecer,37,35,,
25-06-2019,6:54:33,amanecer,39,38,,
25-06-2019,6:54:37,pedro valdivia,6,6,,
25-06-2019,6:57:29,santa rosa,42,33,,
25-06-2019,6:59:22,centro,,,99.9,5.2
25-06-2019,6:59:33,centro,16,15,,
25-06-2019,6:59:33,centro,23,20,,
25-06-2019,6:59:44,centro,15,13,,
25-06-2019,7:01:44,universidad,9,8,9.620.001,6.4
25-06-2019,7:02:46,pueblo nuevo,,,78.5,5.4
25-06-2019,7:02:57,pueblo nuevo,40,37,,
25-06-2019,7:03:09,pueblo nuevo,31,30,,
25-06-2019,7:03:21,santa rosa,,,99.9,3.8
25-06-2019,7:03:33,santa rosa,29,27,,
25-06-2019,7:04:15,pedro valdivia,,,99.9,5.5
25-06-2019,7:04:21,amanecer,,,90.9,5.9
25-06-2019,7:04:25,pedro valdivia,17,15,,
25-06-2019,7:04:26,pedro valdivia,15,14,,
25-06-2019,7:04:33,amanecer,18,18,,
25-06-2019,7:04:33,amanecer,19,18,,
25-06-2019,7:04:37,pedro valdivia,14,12,,
25-06-2019,7:07:29,santa rosa,37,28,,
25-06-2019,7:09:22,centro,,,99.9,5.3
25-06-2019,7:09:33,centro,18,17,,
25-06-2019,7:09:33,centro,23,20,,
25-06-2019,7:09:44,centro,13,13,,
25-06-2019,7:12:42,universidad,7,6,95.9,6.3
25-06-2019,7:12:46,pueblo nuevo,,,78.3,5.4
25-06-2019,7:12:57,pueblo nuevo,48,39,,
25-06-2019,7:13:09,pueblo nuevo,49,45,,
25-06-2019,7:13:21,santa rosa,,,99.9,3.9
25-06-2019,7:13:33,santa rosa,28,26,,
25-06-2019,7:14:14,pedro valdivia,,,99.9,5.4
25-06-2019,7:14:21,amanecer,,,91.1,5.9
25-06-2019,7:14:25,pedro valdivia,27,24,,
25-06-2019,7:14:26,pedro valdivia,21,20,,
25-06-2019,7:14:33,amanecer,45,43,,
25-06-2019,7:14:33,amanecer,62,59,,
25-06-2019,7:14:37,pedro valdivia,18,17,,
25-06-2019,7:17:29,santa rosa,70,48,,
25-06-2019,7:19:22,centro,,,99.9,5.5
25-06-2019,7:19:33,centro,17,16,,
25-06-2019,7:19:33,centro,28,24,,
25-06-2019,7:19:44,centro,15,13,,
25-06-2019,7:22:46,pueblo nuevo,,,79.9,5.2
25-06-2019,7:22:57,pueblo nuevo,43,40,,
25-06-2019,7:23:09,pueblo nuevo,39,37,,
25-06-2019,7:23:21,santa rosa,,,99.9,3.9
25-06-2019,7:23:33,santa rosa,46,44,,
25-06-2019,7:23:39,universidad,10,9,9.570.001,6.2
25-06-2019,7:24:15,pedro valdivia,,,99.9,5.4
25-06-2019,7:24:21,amanecer,,,91.1,5.9
25-06-2019,7:24:25,pedro valdivia,23,20,,
25-06-2019,7:24:26,pedro valdivia,17,16,,
25-06-2019,7:24:32,amanecer,47,45,,
25-06-2019,7:24:33,amanecer,43,41,,
25-06-2019,7:24:37,pedro valdivia,16,14,,
25-06-2019,7:27:29,santa rosa,70,55,,
25-06-2019,7:29:22,centro,,,99.9,5.6
25-06-2019,7:29:33,centro,22,21,,
25-06-2019,7:29:33,centro,36,31,,
25-06-2019,7:29:44,centro,20,18,,
25-06-2019,7:32:46,pueblo nuevo,,,79.5,5.5
25-06-2019,7:32:58,pueblo nuevo,78,63,,
25-06-2019,7:33:09,pueblo nuevo,64,62,,
25-06-2019,7:33:21,santa rosa,,,99.9,3.9
25-06-2019,7:33:33,santa rosa,42,40,,
25-06-2019,7:34:14,pedro valdivia,,,99.8,5.5
25-06-2019,7:34:21,amanecer,,,91.5,5.9
25-06-2019,7:34:25,pedro valdivia,28,27,,
25-06-2019,7:34:26,pedro valdivia,21,20,,
25-06-2019,7:34:33,amanecer,42,40,,
25-06-2019,7:34:33,amanecer,53,51,,
25-06-2019,7:34:37,pedro valdivia,23,19,,
25-06-2019,7:34:37,universidad,13,12,9.620.001,6.2
25-06-2019,7:37:28,santa rosa,75,60,,
25-06-2019,7:39:22,centro,,,99.9,5.7
25-06-2019,7:39:33,centro,25,24,,
25-06-2019,7:39:33,centro,44,42,,
25-06-2019,7:39:44,centro,25,23,,
25-06-2019,7:42:46,pueblo nuevo,,,79.4,5.6
25-06-2019,7:42:57,pueblo nuevo,109,94,,
25-06-2019,7:43:09,pueblo nuevo,84,82,,
25-06-2019,7:43:21,santa rosa,,,99.9,4.0
25-06-2019,7:43:33,santa rosa,49,47,,
25-06-2019,7:44:15,pedro valdivia,,,99.9,5.3
25-06-2019,7:44:21,amanecer,,,91.6,5.8
25-06-2019,7:44:26,pedro valdivia,22,21,,
25-06-2019,7:44:26,pedro valdivia,31,28,,
25-06-2019,7:44:32,amanecer,57,55,,
25-06-2019,7:44:33,amanecer,48,46,,
25-06-2019,7:44:37,pedro valdivia,23,22,,
25-06-2019,7:45:36,universidad,24,23,95.9,6.2
25-06-2019,7:47:28,santa rosa,85,61,,
25-06-2019,7:49:22,centro,,,99.9,5.5
25-06-2019,7:49:33,centro,27,25,,
25-06-2019,7:49:33,centro,47,41,,
25-06-2019,7:49:44,centro,23,22,,
25-06-2019,7:52:46,pueblo nuevo,,,78.1,5.9
25-06-2019,7:52:57,pueblo nuevo,60,51,,
25-06-2019,7:53:09,pueblo nuevo,42,42,,
25-06-2019,7:53:21,santa rosa,,,99.9,3.9
25-06-2019,7:53:33,santa rosa,41,39,,
25-06-2019,7:54:15,pedro valdivia,,,99.9,5.3
25-06-2019,7:54:21,amanecer,,,91.5,6.0
25-06-2019,7:54:25,pedro valdivia,46,38,,
25-06-2019,7:54:26,pedro valdivia,25,24,,
25-06-2019,7:54:32,amanecer,54,51,,
25-06-2019,7:54:33,amanecer,44,42,,
25-06-2019,7:54:37,pedro valdivia,29,27,,
25-06-2019,7:56:35,universidad,32,30,9.670.001,6.2
25-06-2019,7:57:28,santa rosa,57,45,,
25-06-2019,7:59:22,centro,,,99.9,5.5
25-06-2019,7:59:33,centro,23,22,,
25-06-2019,7:59:33,centro,41,39,,
25-06-2019,7:59:44,centro,22,22,,
25-06-2019,8:02:46,pueblo nuevo,,,78.1,5.9
25-06-2019,8:02:57,pueblo nuevo,52,40,,
25-06-2019,8:03:09,pueblo nuevo,33,33,,
25-06-2019,8:03:21,santa rosa,,,99.9,4.0
25-06-2019,8:03:33,santa rosa,42,40,,
25-06-2019,8:04:15,pedro valdivia,,,99.9,5.5
25-06-2019,8:04:21,amanecer,,,91.1,6.3
25-06-2019,8:04:25,pedro valdivia,34,31,,
25-06-2019,8:04:26,pedro valdivia,21,20,,
25-06-2019,8:04:32,amanecer,73,72,,
25-06-2019,8:04:33,amanecer,53,51,,
25-06-2019,8:04:37,pedro valdivia,17,16,,
25-06-2019,8:07:28,santa rosa,78,55,,
25-06-2019,8:07:33,universidad,45,43,97.7,5.8
25-06-2019,8:09:22,centro,,,99.9,5.5
25-06-2019,8:09:33,centro,25,24,,
25-06-2019,8:09:34,centro,48,44,,
25-06-2019,8:09:44,centro,23,22,,
25-06-2019,8:12:46,pueblo nuevo,,,77.5,6.1
25-06-2019,8:12:57,pueblo nuevo,37,32,,
25-06-2019,8:13:09,pueblo nuevo,38,38,,
25-06-2019,8:13:21,santa rosa,,,99.9,4.3
25-06-2019,8:13:33,santa rosa,42,40,,
25-06-2019,8:14:15,pedro valdivia,,,99.5,5.6
25-06-2019,8:14:21,amanecer,,,91.8,5.9
25-06-2019,8:14:25,pedro valdivia,24,21,,
25-06-2019,8:14:26,pedro valdivia,19,18,,
25-06-2019,8:14:32,amanecer,75,70,,
25-06-2019,8:14:33,amanecer,59,57,,
25-06-2019,8:14:37,pedro valdivia,17,16,,
25-06-2019,8:17:28,santa rosa,81,64,,
25-06-2019,8:18:30,universidad,15,14,97.7,6.0
25-06-2019,8:19:22,centro,,,99.9,5.7
25-06-2019,8:19:33,centro,29,27,,
25-06-2019,8:19:33,centro,51,50,,
25-06-2019,8:19:44,centro,25,24,,
25-06-2019,8:22:46,pueblo nuevo,,,77.1,6.1
25-06-2019,8:22:57,pueblo nuevo,44,37,,
25-06-2019,8:23:09,pueblo nuevo,41,41,,
25-06-2019,8:23:21,santa rosa,,,99.9,4.3
25-06-2019,8:23:33,santa rosa,50,48,,
25-06-2019,8:24:15,pedro valdivia,,,99.9,5.5
25-06-2019,8:24:20,amanecer,,,92.3,6.1
25-06-2019,8:24:25,pedro valdivia,39,35,,
25-06-2019,8:24:26,pedro valdivia,25,24,,
25-06-2019,8:24:32,amanecer,46,46,,
25-06-2019,8:24:33,amanecer,44,42,,
25-06-2019,8:24:37,pedro valdivia,25,23,,
25-06-2019,8:27:28,santa rosa,93,72,,
25-06-2019,8:29:22,centro,,,99.9,5.6
25-06-2019,8:29:33,centro,25,24,,
25-06-2019,8:29:33,centro,53,45,,
25-06-2019,8:29:44,centro,21,21,,
25-06-2019,8:32:46,pueblo nuevo,,,77.6,6.1
25-06-2019,8:32:57,pueblo nuevo,74,67,,
25-06-2019,8:33:09,pueblo nuevo,80,78,,
25-06-2019,8:33:21,santa rosa,,,99.9,4.5
25-06-2019,8:33:33,santa rosa,45,43,,
25-06-2019,8:34:14,pedro valdivia,,,99.9,5.3
25-06-2019,8:34:21,amanecer,,,92.6,6.1
25-06-2019,8:34:25,pedro valdivia,39,35,,
25-06-2019,8:34:26,pedro valdivia,24,23,,
25-06-2019,8:34:32,amanecer,54,54,,
25-06-2019,8:34:33,amanecer,48,46,,
25-06-2019,8:34:37,pedro valdivia,22,20,,
25-06-2019,8:37:28,santa rosa,93,73,,
25-06-2019,8:39:22,centro,,,99.9,5.8
25-06-2019,8:39:33,centro,25,24,,
25-06-2019,8:39:33,centro,51,45,,
25-06-2019,8:39:44,centro,28,26,,
25-06-2019,8:42:46,pueblo nuevo,,,77.4,6.1
25-06-2019,8:42:57,pueblo nuevo,81,74,,
25-06-2019,8:43:09,pueblo nuevo,64,64,,
25-06-2019,8:43:21,santa rosa,,,99.9,4.7
25-06-2019,8:43:25,universidad,21,20,97.6,6.1
25-06-2019,8:43:33,santa rosa,42,40,,
25-06-2019,8:44:14,pedro valdivia,,,99.9,5.3
25-06-2019,8:44:20,amanecer,,,92.6,6.3
25-06-2019,8:44:25,pedro valdivia,34,31,,
25-06-2019,8:44:26,pedro valdivia,22,21,,
25-06-2019,8:44:32,amanecer,64,61,,
25-06-2019,8:44:33,amanecer,49,47,,
25-06-2019,8:44:37,pedro valdivia,20,19,,
25-06-2019,8:47:28,santa rosa,69,51,,
25-06-2019,8:49:22,centro,,,99.9,5.8
25-06-2019,8:49:33,centro,29,27,,
25-06-2019,8:49:33,centro,58,51,,
25-06-2019,8:49:44,centro,27,26,,
25-06-2019,8:52:46,pueblo nuevo,,,78.2,5.9
25-06-2019,8:52:57,pueblo nuevo,60,55,,
25-06-2019,8:53:09,pueblo nuevo,52,52,,
25-06-2019,8:53:21,santa rosa,,,99.9,4.7
25-06-2019,8:53:33,santa rosa,33,31,,
25-06-2019,8:54:15,pedro valdivia,,,99.9,5.4
25-06-2019,8:54:20,amanecer,,,92.2,6.5
25-06-2019,8:54:22,universidad,36,34,98.1,6.0
25-06-2019,8:54:25,pedro valdivia,37,37,,
25-06-2019,8:54:26,pedro valdivia,27,25,,
25-06-2019,8:54:32,amanecer,68,68,,
25-06-2019,8:54:33,amanecer,53,51,,
25-06-2019,8:54:37,pedro valdivia,28,26,,
25-06-2019,8:57:28,santa rosa,49,39,,
25-06-2019,8:59:22,centro,,,99.9,5.8
25-06-2019,8:59:33,centro,30,28,,
25-06-2019,8:59:33,centro,58,52,,
25-06-2019,8:59:44,centro,29,28,,
25-06-2019,9:02:46,pueblo nuevo,,,79.1,5.7
25-06-2019,9:02:57,pueblo nuevo,48,41,,
25-06-2019,9:03:09,pueblo nuevo,35,35,,
25-06-2019,9:03:21,santa rosa,,,99.9,4.7
25-06-2019,9:03:33,santa rosa,35,33,,
25-06-2019,9:04:14,pedro valdivia,,,99.9,5.8
25-06-2019,9:04:20,amanecer,,,92.2,6.6
25-06-2019,9:04:25,pedro valdivia,64,55,,
25-06-2019,9:04:26,pedro valdivia,35,33,,
25-06-2019,9:04:32,amanecer,101,100,,
25-06-2019,9:04:33,amanecer,85,83,,
25-06-2019,9:04:37,pedro valdivia,37,36,,
25-06-2019,9:05:19,universidad,28,26,98.8,5.8
25-06-2019,9:07:28,santa rosa,64,52,,
25-06-2019,9:09:22,centro,,,99.9,5.8
25-06-2019,9:09:33,centro,31,29,,
25-06-2019,9:09:33,centro,57,53,,
25-06-2019,9:09:44,centro,27,27,,
25-06-2019,9:12:46,pueblo nuevo,,,79.2,5.8
25-06-2019,9:12:57,pueblo nuevo,47,38,,
25-06-2019,9:13:09,pueblo nuevo,35,34,,
25-06-2019,9:13:21,santa rosa,,,99.9,4.7
25-06-2019,9:13:33,santa rosa,42,40,,
25-06-2019,9:14:15,pedro valdivia,,,99.9,6.0
25-06-2019,9:14:20,amanecer,,,92.4,6.6
25-06-2019,9:14:25,pedro valdivia,74,66,,
25-06-2019,9:14:26,pedro valdivia,38,36,,
25-06-2019,9:14:32,amanecer,82,80,,
25-06-2019,9:14:32,amanecer,113,111,,
25-06-2019,9:14:37,pedro valdivia,42,41,,
25-06-2019,9:16:17,universidad,37,35,9.900.001,5.8
25-06-2019,9:17:28,santa rosa,85,67,,
25-06-2019,9:19:22,centro,,,99.9,5.9
25-06-2019,9:19:33,centro,30,28,,
25-06-2019,9:19:33,centro,59,52,,
25-06-2019,9:19:44,centro,28,28,,
25-06-2019,9:22:46,pueblo nuevo,,,78.8,5.8
25-06-2019,9:22:57,pueblo nuevo,44,34,,
25-06-2019,9:23:09,pueblo nuevo,36,36,,
25-06-2019,9:23:21,santa rosa,,,99.9,4.9
25-06-2019,9:23:33,santa rosa,55,53,,
25-06-2019,9:24:15,pedro valdivia,,,99.9,6.1
25-06-2019,9:24:20,amanecer,,,92.5,6.4
25-06-2019,9:24:25,pedro valdivia,48,41,,
25-06-2019,9:24:26,pedro valdivia,28,26,,
25-06-2019,9:24:32,amanecer,66,64,,
25-06-2019,9:24:32,amanecer,103,101,,
25-06-2019,9:24:37,pedro valdivia,24,24,,
25-06-2019,9:27:16,universidad,31,29,9.870.001,5.8
25-06-2019,9:27:28,santa rosa,138,99,,
25-06-2019,9:29:22,centro,,,99.9,5.9
25-06-2019,9:29:33,centro,36,34,,
25-06-2019,9:29:33,centro,75,66,,
25-06-2019,9:29:44,centro,38,35,,
25-06-2019,9:32:46,pueblo nuevo,,,79.9,5.5
25-06-2019,9:32:57,pueblo nuevo,31,27,,
25-06-2019,9:33:09,pueblo nuevo,31,29,,
25-06-2019,9:33:21,santa rosa,,,99.9,5.0
25-06-2019,9:33:33,santa rosa,77,75,,
25-06-2019,9:34:15,pedro valdivia,,,99.9,6.3
25-06-2019,9:34:20,amanecer,,,92.5,6.4
25-06-2019,9:34:25,pedro valdivia,53,50,,
25-06-2019,9:34:26,pedro valdivia,31,29,,
25-06-2019,9:34:32,amanecer,67,65,,
25-06-2019,9:34:32,amanecer,94,88,,
25-06-2019,9:34:37,pedro valdivia,28,26,,
25-06-2019,9:37:28,santa rosa,165,126,,
25-06-2019,9:38:14,universidad,44,42,98.8,6.5
25-06-2019,9:39:22,centro,,,99.9,6.2
25-06-2019,9:39:33,centro,37,35,,
25-06-2019,9:39:33,centro,85,71,,
25-06-2019,9:39:44,centro,36,35,,
25-06-2019,9:42:46,pueblo nuevo,,,80.2,5.8
25-06-2019,9:42:57,pueblo nuevo,28,22,,
25-06-2019,9:43:09,pueblo nuevo,24,24,,
25-06-2019,9:43:21,santa rosa,,,99.9,5.4
25-06-2019,9:43:33,santa rosa,88,86,,
25-06-2019,9:44:14,pedro valdivia,,,99.6,7.1
25-06-2019,9:44:20,amanecer,,,92.4,6.8
25-06-2019,9:44:25,pedro valdivia,43,36,,
25-06-2019,9:44:26,pedro valdivia,23,22,,
25-06-2019,9:44:32,amanecer,67,65,,
25-06-2019,9:44:32,amanecer,95,93,,
25-06-2019,9:44:37,pedro valdivia,20,18,,
25-06-2019,9:47:28,santa rosa,150,115,,
25-06-2019,9:49:14,universidad,39,37,96.4,7.6
25-06-2019,9:49:22,centro,,,99.9,6.7
25-06-2019,9:49:33,centro,48,46,,
25-06-2019,9:49:33,centro,99,89,,
25-06-2019,9:49:44,centro,50,49,,
25-06-2019,9:52:46,pueblo nuevo,,,78.4,6.3
25-06-2019,9:52:57,pueblo nuevo,24,21,,
25-06-2019,9:53:09,pueblo nuevo,22,21,,
25-06-2019,9:53:21,santa rosa,,,99.7,6.0
25-06-2019,9:53:33,santa rosa,71,69,,
25-06-2019,9:54:14,pedro valdivia,,,97.8,8.0
25-06-2019,9:54:20,amanecer,,,92.1,7.4
25-06-2019,9:54:25,pedro valdivia,37,34,,
25-06-2019,9:54:26,pedro valdivia,23,22,,
25-06-2019,9:54:32,amanecer,71,69,,
25-06-2019,9:54:32,amanecer,105,102,,
25-06-2019,9:54:37,pedro valdivia,25,22,,
25-06-2019,9:57:28,santa rosa,154,120,,
25-06-2019,9:59:22,centro,,,99.9,7.0
25-06-2019,9:59:33,centro,27,25,,
25-06-2019,9:59:33,centro,56,48,,
25-06-2019,9:59:44,centro,27,26,,
25-06-2019,10:00:14,universidad,35,33,9.530.001,7.5
25-06-2019,10:02:46,pueblo nuevo,,,76.8,6.7
25-06-2019,10:02:57,pueblo nuevo,23,17,,
25-06-2019,10:03:09,pueblo nuevo,18,18,,
25-06-2019,10:03:21,santa rosa,,,98.5,6.6
25-06-2019,10:03:33,santa rosa,54,52,,
25-06-2019,10:04:14,pedro valdivia,,,95.9,8.4
25-06-2019,10:04:20,amanecer,,,90.9,7.7
25-06-2019,10:04:25,pedro valdivia,44,38,,
25-06-2019,10:04:26,pedro valdivia,27,25,,
25-06-2019,10:04:32,amanecer,68,66,,
25-06-2019,10:04:32,amanecer,97,94,,
25-06-2019,10:04:37,pedro valdivia,24,24,,
25-06-2019,10:07:28,santa rosa,105,87,,
25-06-2019,10:09:22,centro,,,99.9,7.2
25-06-2019,10:09:33,centro,21,20,,
25-06-2019,10:09:33,centro,39,36,,
25-06-2019,10:09:44,centro,20,19,,
25-06-2019,10:11:11,universidad,38,36,96.3,7.6
25-06-2019,10:12:46,pueblo nuevo,,,77.0,6.3
25-06-2019,10:12:57,pueblo nuevo,30,24,,
25-06-2019,10:13:08,pueblo nuevo,23,23,,
25-06-2019,10:13:21,santa rosa,,,96.6,6.1
25-06-2019,10:13:33,santa rosa,76,74,,
25-06-2019,10:14:14,pedro valdivia,,,95.5,8.1
25-06-2019,10:14:20,amanecer,,,91.0,7.8
25-06-2019,10:14:25,pedro valdivia,37,30,,
25-06-2019,10:14:26,pedro valdivia,27,25,,
25-06-2019,10:14:31,amanecer,124,109,,
25-06-2019,10:14:32,amanecer,80,78,,
25-06-2019,10:14:37,pedro valdivia,22,19,,
25-06-2019,10:17:27,santa rosa,132,114,,
25-06-2019,10:19:22,centro,,,99.4,7.0
25-06-2019,10:19:33,centro,23,22,,
25-06-2019,10:19:33,centro,39,37,,
25-06-2019,10:19:44,centro,22,20,,
25-06-2019,10:22:08,universidad,18,17,94.1,7.9
25-06-2019,10:22:46,pueblo nuevo,,,78.0,6.2
25-06-2019,10:22:57,pueblo nuevo,30,25,,
25-06-2019,10:23:09,pueblo nuevo,26,26,,
25-06-2019,10:23:21,santa rosa,,,96.8,6.1
25-06-2019,10:23:33,santa rosa,56,54,,
25-06-2019,10:24:14,pedro valdivia,,,95.5,7.9
25-06-2019,10:24:20,amanecer,,,90.3,8.0
25-06-2019,10:24:25,pedro valdivia,39,36,,
25-06-2019,10:24:26,pedro valdivia,24,23,,
25-06-2019,10:24:31,amanecer,96,92,,
25-06-2019,10:24:32,amanecer,64,62,,
25-06-2019,10:24:37,pedro valdivia,22,20,,
25-06-2019,10:27:27,santa rosa,118,82,,
25-06-2019,10:29:22,centro,,,99.0,7.0
25-06-2019,10:29:33,centro,29,27,,
25-06-2019,10:29:33,centro,57,49,,
25-06-2019,10:29:44,centro,24,24,,
25-06-2019,10:32:46,pueblo nuevo,,,77.1,6.5
25-06-2019,10:32:57,pueblo nuevo,44,37,,
25-06-2019,10:33:05,universidad,25,24,95.1,8.1
25-06-2019,10:33:09,pueblo nuevo,27,27,,
25-06-2019,10:33:21,santa rosa,,,96.9,6.1
25-06-2019,10:33:33,santa rosa,73,71,,
25-06-2019,10:34:14,pedro valdivia,,,95.5,8.0
25-06-2019,10:34:20,amanecer,,,88.3,8.0
25-06-2019,10:34:25,pedro valdivia,47,41,,
25-06-2019,10:34:26,pedro valdivia,28,26,,
25-06-2019,10:34:31,amanecer,64,60,,
25-06-2019,10:34:32,amanecer,44,42,,
25-06-2019,10:34:37,pedro valdivia,24,22,,
25-06-2019,10:37:27,santa rosa,148,124,,
25-06-2019,10:39:22,centro,,,99.0,7.1
25-06-2019,10:39:33,centro,31,29,,
25-06-2019,10:39:33,centro,59,54,,
25-06-2019,10:39:44,centro,32,31,,
25-06-2019,10:42:46,pueblo nuevo,,,77.7,6.6
25-06-2019,10:42:57,pueblo nuevo,38,36,,
25-06-2019,10:43:09,pueblo nuevo,27,27,,
25-06-2019,10:43:21,santa rosa,,,97.2,6.2
25-06-2019,10:43:33,santa rosa,85,83,,
25-06-2019,10:44:02,universidad,21,20,9.400.001,7.9
25-06-2019,10:44:14,pedro valdivia,,,95.8,7.8
25-06-2019,10:44:20,amanecer,,,90.0,8.3
25-06-2019,10:44:25,pedro valdivia,41,40,,
25-06-2019,10:44:26,pedro valdivia,27,25,,
25-06-2019,10:44:31,amanecer,58,55,,
25-06-2019,10:44:32,amanecer,48,46,,
25-06-2019,10:44:37,pedro valdivia,20,20,,
25-06-2019,10:47:27,santa rosa,166,129,,
25-06-2019,10:49:22,centro,,,99.2,7.3
25-06-2019,10:49:33,centro,39,37,,
25-06-2019,10:49:33,centro,80,68,,
25-06-2019,10:49:44,centro,43,41,,
25-06-2019,10:52:46,pueblo nuevo,,,78.3,6.8
25-06-2019,10:52:57,pueblo nuevo,55,46,,
25-06-2019,10:53:08,pueblo nuevo,49,49,,
25-06-2019,10:53:21,santa rosa,,,97.6,6.4
25-06-2019,10:53:33,santa rosa,74,72,,
25-06-2019,10:54:15,pedro valdivia,,,95.0,7.9
25-06-2019,10:54:20,amanecer,,,88.9,9.0
25-06-2019,10:54:25,pedro valdivia,29,25,,
25-06-2019,10:54:26,pedro valdivia,19,18,,
25-06-2019,10:54:31,amanecer,75,72,,
25-06-2019,10:54:32,amanecer,54,52,,
25-06-2019,10:54:37,pedro valdivia,15,14,,
25-06-2019,10:55:01,universidad,14,13,93.0,8.400.001
25-06-2019,10:57:27,santa rosa,151,124,,
25-06-2019,10:59:22,centro,,,99.6,7.8
25-06-2019,10:59:33,centro,47,45,,
25-06-2019,10:59:33,centro,99,89,,
25-06-2019,10:59:44,centro,53,50,,
25-06-2019,11:02:46,pueblo nuevo,,,78.5,7.1
25-06-2019,11:02:58,pueblo nuevo,90,84,,
25-06-2019,11:03:09,pueblo nuevo,71,71,,
25-06-2019,11:03:21,santa rosa,,,97.7,7.0
25-06-2019,11:03:33,santa rosa,68,66,,
25-06-2019,11:04:14,pedro valdivia,,,93.5,9.0
25-06-2019,11:04:20,amanecer,,,84.0,9.5
25-06-2019,11:04:25,pedro valdivia,33,27,,
25-06-2019,11:04:26,pedro valdivia,20,19,,
25-06-2019,11:04:32,amanecer,41,39,,
25-06-2019,11:04:32,amanecer,46,46,,
25-06-2019,11:04:37,pedro valdivia,18,16,,
25-06-2019,11:06:02,universidad,14,13,90.6,9.0
25-06-2019,11:07:27,santa rosa,128,105,,
25-06-2019,11:09:22,centro,,,99.3,8.1
25-06-2019,11:09:33,centro,42,40,,
25-06-2019,11:09:33,centro,87,78,,
25-06-2019,11:09:44,centro,46,45,,
25-06-2019,11:12:46,pueblo nuevo,,,73.6,7.8
25-06-2019,11:12:57,pueblo nuevo,34,33,,
25-06-2019,11:13:09,pueblo nuevo,30,30,,
25-06-2019,11:13:21,santa rosa,,,96.6,7.8
25-06-2019,11:13:33,santa rosa,46,44,,
25-06-2019,11:14:14,pedro valdivia,,,91.5,9.7
25-06-2019,11:14:20,amanecer,,,81.7,9.6
25-06-2019,11:14:26,pedro valdivia,21,20,,
25-06-2019,11:14:26,pedro valdivia,35,31,,
25-06-2019,11:14:31,amanecer,71,68,,
25-06-2019,11:14:32,amanecer,48,46,,
25-06-2019,11:14:37,pedro valdivia,19,18,,
25-06-2019,11:17:00,universidad,14,13,8.330.001,10.2
25-06-2019,11:17:27,santa rosa,109,86,,
25-06-2019,11:19:22,centro,,,99.0,8.4
25-06-2019,11:19:33,centro,31,29,,
25-06-2019,11:19:33,centro,63,57,,
25-06-2019,11:19:44,centro,35,34,,
25-06-2019,11:22:46,pueblo nuevo,,,73.2,7.8
25-06-2019,11:22:57,pueblo nuevo,23,20,,
25-06-2019,11:23:09,pueblo nuevo,25,23,,
25-06-2019,11:23:21,santa rosa,,,93.5,7.9
25-06-2019,11:23:33,santa rosa,59,57,,
25-06-2019,11:24:14,pedro valdivia,,,88.7,10.2
25-06-2019,11:24:19,amanecer,,,79.8,10.0
25-06-2019,11:24:25,pedro valdivia,34,32,,
25-06-2019,11:24:26,pedro valdivia,23,22,,
25-06-2019,11:24:31,amanecer,53,51,,
25-06-2019,11:24:32,amanecer,40,38,,
25-06-2019,11:24:37,pedro valdivia,15,15,,
25-06-2019,11:27:27,santa rosa,120,105,,
25-06-2019,11:28:21,universidad,10,9,86.3,10.0
25-06-2019,11:29:22,centro,,,98.6,8.8
25-06-2019,11:29:33,centro,25,24,,
25-06-2019,11:29:33,centro,47,44,,
25-06-2019,11:29:44,centro,24,23,,
25-06-2019,11:32:46,pueblo nuevo,,,72.8,7.8
25-06-2019,11:32:57,pueblo nuevo,30,23,,
25-06-2019,11:33:09,pueblo nuevo,24,24,,
25-06-2019,11:33:21,santa rosa,,,92.6,7.8
25-06-2019,11:33:33,santa rosa,57,55,,
25-06-2019,11:34:14,pedro valdivia,,,89.6,9.6
25-06-2019,11:34:19,amanecer,,,79.1,9.5
25-06-2019,11:34:25,pedro valdivia,38,36,,
25-06-2019,11:34:26,pedro valdivia,23,22,,
25-06-2019,11:34:31,amanecer,45,40,,
25-06-2019,11:34:32,amanecer,31,29,,
25-06-2019,11:34:37,pedro valdivia,17,17,,
25-06-2019,11:37:27,santa rosa,120,96,,
25-06-2019,11:39:20,universidad,9,8,90.5,9.0
25-06-2019,11:39:22,centro,,,97.4,8.5
25-06-2019,11:39:33,centro,12,11,,
25-06-2019,11:39:34,centro,14,11,,
25-06-2019,11:39:44,centro,10,9,,
25-06-2019,11:42:46,pueblo nuevo,,,73.2,7.6
